"id","type","original_language","post_date","published","updated_date","location_name","address1","address2","city","province","postal_code","country","tags","featured","hidden","files","links","photos","videos","audio","latitude","longitude","reviewed_by","reviewed_at","verified","orginal_entry_id","friendly_id","recruitment_method","level_polarization","typical_purposes","facetoface_online_or_both","method_types","public_spectrum","open_limited","number_of_participants","scope_of_influence","participants_interactions","decision_methods","if_voting","facilitators","level_complexity","purpose_method","completeness","collections"
5810,"method","en","2010-12-07 00:00:00",True,"2019-05-29 20:48:57.759857","","","","","","","","{}",False,False,"{}","{""(https://digital.gov/open-government-directive/,\""\"",\""\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/f7fea3d8-a2d6-4a29-8ec5-07abad9e6ea9-US Office of Management and Budget Seal\"",https://b-i.forbesimg.com/reuvencohen/files/2013/05/300px-US-OfficeOfManagementAndBudget-Seal.svg_.png,Forbes,\""US Office of Management and Budget Seal\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"open-government-directive-usa","captive","","{}","online","{}","","limited","{large}","{}","{}","{}","{}","","","{}",NULL,"{}"
6082,"method","en","2019-09-12 18:25:11.995",True,"2019-09-12 18:25:12.082863","","","","","","","","{}",False,False,"{}","{}","{""(\""https://s3.amazonaws.com/participedia.prod/871bc7ec-0963-4b99-a45f-817e619ceb86-\""\""Creek Show\""\"" SXSW Place by Design 2019 Finalist\"",https://www.sxsw.com/place-by-design/,\""SXSW Place by Design\"",\""\""\""Creek Show\""\"" SXSW Place by Design 2019 Finalist\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"659650","","","{}","facetoface","{informal,participatory,informal_participation}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
4784,"method","en","2017-01-30 08:06:46",True,"2018-11-13 17:19:55.863169","","","","","","","","{}",False,False,"{}","{""(https://assets.publishing.service.gov.uk/media/57a08c8c40f0b649740012ae/participation_and_public_policy.pdf,\""\"",\""\"")"",""(https://docs.wixstatic.com/ugd/a46f9a_0326aa3298a6498d989093d2eb5526cd.pdf,\""\"",\""\"")""}","{""(22a46738-1a82-47c8-ae30-abf3263b026a_brazil-public-spaces-3-feature-640.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"the-national-policy-of-social-participation","","not_polarized","{}","","{}","","","{}","{national}","{}","{}",NULL,"no","","{}",NULL,"{}"
11937,"method","en","2022-10-20 09:59:01.487891",False,"2022-10-20 09:59:01.5299","","","","","","","","{}",False,True,"{}","{}","{""(https://s3.amazonaws.com/participedia.prod/f5935f2e-0b97-403c-ad99-2c833695d92d,\""\"",\""\"",99d9afc5-e313-4d4e-8471-6cd9d637935e.jpg)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","both","{evaluation}","","","{}","{}","{}","{}","{}","","","{}",NULL,"{}"
6067,"method","en","2019-09-08 00:00:00",True,"2019-09-08 19:13:13.822532","","","","","","","","{}",False,False,"{""(\""https://s3.amazonaws.com/participedia.prod/8908e96d-f4ce-4c30-8bc6-acfcea2cc5a9-Nesta Digital Democracy Case Studies\"",https://www.nesta.org.uk/report/digital-democracy-the-tools-transforming-political-engagement/,Nesta,\""Nesta Digital Democracy Case Studies\"")""}","{""(https://www.discourse.org/,\""\"",\""Discourse Official Website\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/2c96800f-72a3-4fd2-b641-001aba624da9-Sample Discourse Forums\"",https://www.discourse.org/,\""Discourse \"",\""Sample Discourse Forums\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"673827","captive","moderate","{}","online","{}","","limited","{small,medium,no_limit}","{organization}","{discussion,ask}","{idea}","{}","yes","moderate","{develop,make,make_influence}","stub","{}"
6066,"method","en","2019-09-08 00:00:00",True,"2019-09-08 19:18:37.705372","","","","","","","","{}",False,False,"{""(\""https://s3.amazonaws.com/participedia.prod/b326d1bc-5d5f-4a6d-9c24-dcbb9ae5b86b-Nesta Digital Democracy Case Studies\"",https://www.nesta.org.uk/report/digital-democracy-the-tools-transforming-political-engagement/,Nesta,\""Nesta Digital Democracy Case Studies\"")""}","{""(https://x.piratar.is/polity/1/,\""\"",\""x.piratar.is Official Online Platform\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/112393a5-cc1e-4e03-8819-d12bbf00a84d-Using the x.piratar.is Platform\"",https://x.piratar.is/polity/1/,x.piratar.is,\""Using the x.piratar.is Platform\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"670479","captive","moderate","{}","online","{}","involve","limited","{individuals,large}","{organization,national}","{discussion,express}","{idea,voting}","{majoritarian}","no","moderate","{make}","stub","{}"
6097,"method","en","2019-09-22 00:00:00",True,"2019-09-22 19:06:34.980351","","","","","","","","{}",False,False,"{""(\""https://s3.amazonaws.com/participedia.prod/56f1a2bc-5635-4e35-b03c-8e59e6af6aee-Brown University: Re-imagining a 21st Century Democracy\"",https://www.brown.edu/academics/college/swearer/sites/academics-college-swearer/files/Re-imagining-a-21s-Century-Democracy-Final-Journal.pdf,\""\"",\""Brown University: Re-imagining a 21st Century Democracy\"")""}","{""(https://communitylearningdesign.wordpress.com/category/participatory-design/,\""\"",\""Community Learning Design: Participatory Design\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/1518a779-dd24-45a5-8796-abc027e80b12-Participatory School Design in action\"",https://eudec.gr/wp-content/uploads/2016/05/democratic1.jpg,\""\"",\""Participatory School Design in action\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"631985","","","{}","","{internal,experiential,collaborative}","collaborate","","{}","{}","{}","{}","{}","","","{make_influence,develop,deliver}",NULL,"{}"
7800,"method","en","2021-11-19 00:00:00",True,"2021-11-23 16:12:49.446501","","","","","","","","{}",False,True,"{}","{""(https://possumpiper.com.au/how-to-get-rid-of-possums-and-rats-under-my-house/,\""\"",\""\"")""}","{}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"","","{}","online","{collaborative}","","","{}","{}","{}","{}","{}","","","{}","","{}"
6314,"method","en","2019-11-20 00:00:00",True,"2019-11-26 00:00:00","","","","","","","","{}",False,False,"{}","{}","{""(https://s3.amazonaws.com/participedia.prod/16a605a8-67d1-4836-9964-5c8cf7d74f76,https://www.thehindu.com/news/national/kerala/guest-workers-wives-enter-the-kudumbasree-fold/article24234812.ece,\""S. Anandan/The Hindu\"",\""First ayalkoottam (neighbourhood group) exclusively for the wives of guest workers at Edayar\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"352285","","","{}","facetoface","{deliberative,longterm}","empower","","{}","{neighbourhood}","{discussion}","{}","{}","","","{}","partial_content","{}"
560,"method","en","2012-04-11 00:00:00",True,"2019-11-11 00:00:00","","","","","","","","{}",False,False,"{}","{""(\"" http://ncdd.org/rc/glossary#D\"",\""\"",\""\"")"",""(\"" https://cpd.colostate.edu/what-is-deliberation/\"",\""\"",\""\"")""}","{""(https://s3.amazonaws.com/participedia.prod/69e3b295-b9e9-4e5d-b76d-296a494098ab,https://www.westmont.edu/about/institutes-and-centers/center-social-entrepreneurship/westmont-initiative-public-dialogue-and,Westmont,Deliberation)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"deliberation","","","{}","both","{deliberative}","","","{}","{no_geo}","{discussion}","{}","{}","no","high","{develop}","complete","{}"
6565,"method","en","2020-05-26 00:00:00",True,"2020-06-29 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://communityrule.info,\""Nathan Schneider\"",\""CommunityRule platform\"")""}","{""(https://s3.amazonaws.com/participedia.prod/930aff87-212a-4762-8217-699a1daf41ac,https://communityrule.info/,CommunityRule,\""CommunityRule homepage\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"communityrule-is-a-governance-toolkit-for-great-communities","","","{}","online","{internal,deliberative,research}","","open","{no_limit}","{no_geo,neighbourhood,organization}","{express}","{idea,general}","{}","no","","{develop}","stub","{}"
6073,"method","en","2019-09-11 00:00:00",True,"2019-09-11 18:32:41.918105","","","","","","","","{}",False,False,"{}","{""(https://www.225stopcorruption.org/,\""\"",\""255StopCorruption Official Online Site\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/9780b163-6118-428b-bf9b-f7fdbc98c513-225SC Logo\"",https://www.225stopcorruption.org/,225StopCorruption,\""225SC Logo\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"658309","","","{}","online","{evaluation}","","open","{no_limit}","{national}","{no_interaction}","{n/a}","{}","no","","{}","stub","{}"
6137,"method","en","2019-10-09 00:00:00",True,"2020-04-21 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://participatesdgs.org/methods/theatre-development-tfd/,\""\"",\""Participate: Theatre for Development (TfD)\"")"",""(https://www.unicef.org/cbsc/index_62152.html,\""\"",\""UNICEF: Theater for development, mass media, community radio and edutainment \"")""}","{""(https://s3.amazonaws.com/participedia.prod/04903231-e1e4-4e94-8e7a-c181b95121b9,http://www.seka-educational-theatre.com/products.htm,Seka,\""African-based NGO Seka has used TfD to tackle the problem of elephants raiding gardens, HIV/AIDS education, children’s rights, and litter and natural resource management.jpg\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"612511","","moderate","{}","facetoface","{experiential}","not","open_to","{small}","{neighbourhood,city/town}","{acting}","{idea}","{}","yes","moderate","{develop}","stub","{6492}"
6115,"method","en","2019-10-05 00:00:00",True,"2020-08-18 00:00:00","","","","","","","","{}",False,True,"{}","{""(https://www.standaard.be/tag/ostbelgien-model,\""\"",\""De Standaard: Ostbelgien Model [German] \"")"",""(https://www.thealternative.org.uk/dailyalternative/2019/5/25/the-ostbelgien-model,\""\"",\""The Alternative UK: Belgium's German-speaking community set up a Citizens' Assembly & Council, alongside the old power structures\"")"",""(https://www.economist.com/europe/2019/10/03/a-belgian-experiment-that-aristotle-would-have-approved-of,\""\"",\""The Economist: A Belgian experiment that Aristotle would have approved of\"")""}","{""(https://s3.amazonaws.com/participedia.prod/da246b4d-efd8-4daf-9376-e0e74122abb9,https://www.foundationfuturegenerations.org/files/documents/news/20190226_dgpermanentcitizensassembly_pressrelease.pdf,\""Foundation for Future Generations\"",\""The Ostbelgien Model\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,NULL,"stratified","high","{}","facetoface","{longterm}","","limited","{medium}","{national}","{discussion,negotiation}","{voting}","{majoritarian}","yes","high","{}","stub","{}"
538,"method","en","2012-02-29 00:00:00",True,"2021-07-08 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.fws.gov/endangered/laws-policies/section-10.html,\""US FWS\"",\""US Fish & Wildlife Service - Endangered Species Act | Section 10\"")""}","{""(https://s3.amazonaws.com/participedia.prod/d902511b-cf14-4f1b-98f8-62c79886f8f8_1_2.jpg,https://rctlma.org/Portals/0/mshcp/volume4/01.html,\""Riverside County\"",\""San Bernardino Multiple Species Habitat Conservation Plan\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"habitat-conservation-planning-in-the-us","","moderate","{}","","{evaluation,informal}","involve","open","{}","{national}","{formal,express}","{}","{}","no","","{make}","complete","{6581}"
6062,"method","en","2019-09-06 00:00:00",True,"2020-06-05 00:00:00","","","","","","","","{}",False,False,"{""(\""https://s3.amazonaws.com/participedia.prod/11ac454d-ecc0-4c44-a71c-5fafc3f011a8-Nesta Digital Democracy Case Studies\"",https://www.nesta.org.uk/report/digital-democracy-the-tools-transforming-political-engagement/,Nesta,\""Nesta Digital Democracy Case Studies\"")""}","{""(https://rahvaalgatus.ee/,\""Estonian Cooperation Assembly\"",\""Rahvaalgatus.ee Official Platform\"")""}","{""(\""https://s3.amazonaws.com/participedia.prod/d20472ba-3cf9-4e3e-83b3-d767c1666a68-Using the Rahvaalgatus.ee Platform\"",https://rahvaalgatus.ee/,Rahvaalgatus.ee,\""Using the Rahvaalgatus.ee Platform\"")""}","{""(https://youtu.be/za230fHP6pg,\"" Eesti Koostöö Kogu/YouTube\"",\""Rahvaalgatus.ee kaudu saad Riigikogule ettepanekuid esitada\"")""}","{}",NULL,NULL,NULL,NULL,False,NULL,"682497","","","{}","online","{direct,evaluation}","empower","open","{individuals,large,no_limit}","{national}","{express,discussion,ask}","{voting}","{supermajoritarian}","no","","{make,develop}","stub","{}"
194,"method","en","2011-05-22 12:37:39",True,"2019-05-01 07:47:18.970016","","","","","","","","{}",False,False,"{}","{""(http://tinyurl.com/y5xbw3q4,\""\"",\""\"")"",""(https://link.springer.com/chapter/10.1007/978-94-007-5998-5_6,\""\"",\""\"")""}","{""(f905daa7-19cb-4666-8884-5ef4589614fc_demarchy.jpg,\""\"",\""\"",\""\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"demarchy","","","{}","","{}","","","{}","{}","{}","{}",NULL,"no","","{}","stub","{}"
629,"method","en","2012-07-13 00:03:40",True,"2020-01-19 15:48:18.250026","","","","","","","","{}",False,False,"{}","{""(https://en.wikipedia.org/wiki/Constitution,\""\"",\""Wikipedia - Constitution\"")"",""(http://www.ucl.ac.uk/constitution-unit/whatis/Constitution,\""\"",\""What is a Constitution?\"")"",""(https://comparativeconstitutionsproject.org/,\""\"",\""Comparative Constitutions Project\"")""}","{""(https://s3.amazonaws.com/participedia.prod/3f85970a-e5f8-41db-b13d-72102b34b059,\""\"",unkown,wtp_quill.jpg)""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"constitution","","","{}","","{}","","","{}","{}","{}","{}","{}","no","","{}",NULL,"{}"
5509,"method","en","2018-11-20 00:00:00",True,"2020-08-27 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://www.natstuco.org/about/,\""\"",\""National Student Council\"")"",""(https://www.sciencedirect.com/science/article/pii/S0883035510000406?casa_token=i_PwyQiLZzgAAAAA:4p3EiK-LBGHynFkQL6Xe_V22Q-28s1ldxyFgW_-mTfGKc9XllZfcsYHJwIyjqVLOTGr6p2I_xbA,\""Lawrence J. Saha and Murray Print\"",\""Student school elections and political engagement: A cradle of democracy?\"")"",""(https://onlinelibrary.wiley.com/doi/abs/10.1002/ss.37119946603,\""George D. Kuh and Jon P. Lund\"",\""What students gain from participating in student government\"")"",""(https://search.proquest.com/openview/8062196e7ed4b6e742d2bddfa0c9eef3/1.pdf?pq-origsite=gscholar&cbl=25066,\""Rick Theisen\"",\""Modeling democracy in student governance after 9/11\"")""}","{""(https://s3.amazonaws.com/participedia.prod/d5234925-1981-481b-9e22-8abee7b448eb_IMG_0229.jpg,http://bit.ly/2DXVT2a,\""Ashton Sixth Form College\"",\""Ashton Sixth Form College Student Government\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"student-government-in-primary-middle-and-secondary-schools","election","","{}","facetoface","{experiential,deliberative}","inform","limited","{small}","{organization}","{discussion,express}","{voting,general}","{}","","","{develop}","stub","{}"
5289,"method","en","2018-05-21 00:00:00",True,"2020-09-28 00:00:00","","","","","","","","{}",False,False,"{}","{""(http://www.jstor.org/stable/23601169,\""Bina Agarwal\"",\""Journal Article - Conceptualising environmental collective action: why gender matters\"")"",""(\""https://doi.org/10.1016/S0305-750X(01)00066-3\"",\""Bina Agarwal\"",\""Participatory Exclusions, Community Forestry, and Gender: An Analysis for South Asia and a Conceptual Framework\"")"",""(http://muse.jhu.edu/article/209431,\""Elizabeth Anderson\"",\""The Epistemology of Democracy\"")""}","{""(https://s3.amazonaws.com/participedia.prod/937af0c6-9f7a-41a2-8ea8-fe82dff97927,https://well-grounded.org/wp-content/uploads/2017/09/congo1.jpg,\""J Shouse Photojournalism\"",\""Community Forestry\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"community-forestry-groups","","","{}","facetoface","{community,collaborative}","","both","{medium,large}","{neighbourhood,city/town}","{discussion}","{}","{}","yes","moderate","{develop,deliver}","complete","{}"
6478,"method","en","2020-04-27 00:00:00",True,"2020-05-20 00:00:00","","","","","","","","{}",False,False,"{""(https://s3.amazonaws.com/participedia.prod/0520dfbd-72af-4432-a884-e825a623d1e7,\""\"",\""Amy Lee\"",\""2020 Connecting 2 Congress One Pager\"")"",""(https://s3.amazonaws.com/participedia.prod/d2996b1d-a460-4bc3-885b-7155d217424e,\""\"",\""Amy Lee\"",\""More Information on C2C 2020\"")"",""(https://s3.amazonaws.com/participedia.prod/209dc57d-7ea5-4c3d-bd77-6472a44e9369,\""\"",\""Amy  Lee\"",\""Updated Slides based on Select Committee For Modernization of Congress presentation\"")"",""(https://s3.amazonaws.com/participedia.prod/02acce26-af1d-41cc-ae0a-df476c4b8fa7,\""\"",\"" MICHAEL A. NEBLO, KEVIN M. ESTERLING, RYAN P. KENNEDY, DAVID M.J. LAZER and ANAND E. SOKHEY\"",\""APSA Article: Who Wants To Deliberate—And Why?\"")""}","{""(https://979cdf00-30c9-4451-a2d6-5cd4e458c9e5.filesusr.com/ugd/176896_054d93da75d342c6968eae30819ef995.pdf,\""Dr. Michael Neblo\"",\""\""\""Who Wants To Deliberate--And Why?\""\"" Article APSA 2010\"")"",""(https://979cdf00-30c9-4451-a2d6-5cd4e458c9e5.filesusr.com/ugd/176896_06ada9a6fe704368a0c4c9ab36af03bf.pdf,\""Dr.  Michael Neblo\"",\""Substantive, Attributional, and Behavioral Persuasion by Members of Congress in Online Town Halls\"")""}","{""(https://s3.amazonaws.com/participedia.prod/9880d9f3-7a19-4db7-b858-d0de54e1fb8f,\""\"",\""Amy Lee \"",\""Deliberative Townhalls webinar technology\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"495770","stratified","polarized","{}","both","{deliberative,longterm}","","open_to","{large}","{regional}","{discussion,ask,listenwatch}","{opinion}","{preferential}","yes","high","{develop,make}","stub","{6501}"
5079,"method","en","2017-09-30 00:00:00",True,"2020-11-19 00:00:00","","","","","","","","{}",False,False,"{}","{""(https://creativepublicslab.wordpress.com/,\""\"",\""Creative Publics Lab at Simon Fraser University\"")"",""(https://www.marsdd.com/systems-change/mars-solutions-lab/,\""\"",\""The MaRS Solutions Lab\"")"",""(http://inm.qc.ca/blog/laboratoire-dinnovation-sociale-labis/,\""\"",\""Labis at l’Institut du Nouveau Monde\"")""}","{""(https://s3.amazonaws.com/participedia.prod/4531d998-8310-4c90-a055-f9fb7e714cbb_pop_up_lab-1500x844.jpg,https://goo.gl/Ho7D2B,\""North Carolina State University College of Sciences\"",\""Social Innovation Lab\"")""}","{}","{}",NULL,NULL,NULL,NULL,False,NULL,"social-innovation-labs","","polarized","{}","facetoface","{collaborative,deliberative}","","limited","{}","{city/town,metropolitan}","{discussion}","{}","{}","yes","","{}","stub","{}"
