id,type,post_date,updated_date,location_name,city,province,country,country_best,city_best,approaches,method_types,tools_techniques_types,specific_methods_tools_techniques,primary_org_id,missing_org,missing_methods,missing_country
5663,case,2019-03-22 00:00:00,2020-10-10 00:00:00,"Santa Fe, Argentina",,Santa Fe Province,Argentina,Argentina,"Santa Fe, Argentina",{consultation},"{informal,planning}",{propose},{},,1,1,0
12476,case,2023-05-01 13:32:26.889,2023-05-01 13:32:26.889,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
1215,case,2013-07-26 12:43:19,2019-01-21 22:41:53.2237,Eastfiled,Scarborough,,United Kingdom,United Kingdom,Scarborough,{},{},{},{},,1,1,0
4375,case,2016-05-11 00:00:00,2020-10-23 00:00:00,,,,United Kingdom,United Kingdom,Unknown,"{independent,citizenship,social}","{participatory,informal_participation,experiential}","{inform,recruit}",{4451},,1,0,0
6646,case,2020-06-23 00:00:00,2020-06-23 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8308,case,2022-06-27 12:05:10.358124,2022-06-27 12:05:10.43712,,Darmstadt,Hessen,Deutschland,Deutschland,Darmstadt,{},{},{},{},,1,1,0
12047,case,2022-11-09 11:56:28.94554,2022-11-09 11:56:28.94554,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6667,case,2020-06-27 00:00:00,2021-03-03 00:00:00,,,Scotland,United Kingdom,United Kingdom,Unknown,{consultation},{informal},"{collect,propose}",{4328},,1,0,0
5926,case,2019-07-05 00:00:00,2020-10-13 00:00:00,,,Santa Fe Province,Argentina,Argentina,Unknown,{},"{collaborative,planning}","{propose,facilitate}",{5179},,1,0,0
12048,case,2022-11-09 14:11:06.616707,2022-11-09 14:11:06.616707,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12398,case,2023-03-14 15:41:48.610291,2023-03-14 15:41:48.610291,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12400,case,2023-03-14 15:41:48.619181,2023-03-14 15:41:48.619181,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12399,case,2023-03-14 15:41:48.615327,2023-03-14 15:41:48.615327,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12401,case,2023-03-14 15:41:48.626272,2023-03-14 15:41:48.626272,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12049,case,2022-11-09 14:48:55.200329,2022-11-09 14:48:55.200329,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5582,case,2019-01-02 00:00:00,2019-12-08 00:00:00,,San Francisco,California,United States,United States,San Francisco,"{citizenship,civil,leadership}","{internal,evaluation,experiential}",{collect},"{565,5509,4935}",,1,0,0
6318,case,2019-11-23 00:00:00,2019-11-26 00:00:00,,,,United States,United States,Unknown,{social},{},{},{565},,1,0,0
1712,case,2014-01-05 00:00:00,2020-07-10 00:00:00,Online,,,United Kingdom,United Kingdom,Online,"{social,citizenship}",{experiential},{inform},{4328},203.0,0,0,0
130,case,2011-08-30 00:00:00,2021-04-01 00:00:00,,"Luagardalshöll, Reykjavik",,Iceland,Iceland,"Luagardalshöll, Reykjavik","{consultation,cogovernance}",{deliberative},"{facilitate,propose,recruit}","{560,5309,183}",,1,0,0
8370,case,2022-07-23 00:00:00,2022-07-23 15:00:12.412021,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12264,case,2023-02-03 08:08:02.203045,2023-02-03 08:08:02.203045,,Tamale,Northern Region,Ghana,Ghana,Tamale,{},{},{},{},,1,1,0
1432,case,2013-10-14 10:52:56,2019-04-24 21:30:57.464587,Acorns,Scunthorpe,Lincolnshire,United Kingdom,United Kingdom,Scunthorpe,{},{},{},{},,1,1,0
5756,case,2019-04-23 00:00:00,2020-10-10 00:00:00,Ecuador,,,Ecuador,Ecuador,Ecuador,{direct},{direct},{},{4912},,1,0,0
7107,case,2020-10-05 00:00:00,2020-11-21 00:00:00,,Calafell,Catalonia,Spain,Spain,Calafell,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,155}",,1,0,0
12120,case,2022-12-01 14:08:17.882405,2022-12-01 14:08:17.882405,,Wuxi,,China,China,Wuxi,"{cogovernance,citizenship,evaluation}","{public,public_meetings,evaluation}","{manage,collect,facilitate_decisionmaking}",{},,1,1,0
12409,case,2023-03-14 15:41:50.86229,2023-03-14 15:41:50.86229,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
4370,case,2016-05-06 08:49:34,2019-01-12 04:15:48.123971,,,New York,United States,United States,Unknown,{},{},{},{},,1,1,0
12961,case,2023-12-11 10:29:42.380764,2023-12-11 10:29:42.380764,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12960,case,2023-12-11 10:29:20.881635,2023-12-11 10:29:20.881635,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6489,case,2020-04-29 00:00:00,2020-05-07 00:00:00,,Lilongwe,Central Region,Malawi,Malawi,Lilongwe,"{leadership,citizenship,consultation}","{deliberative,collaborative}","{facilitate,collect}","{5179,560}",6490.0,0,0,0
12055,case,2022-11-09 17:29:06.178265,2022-11-09 17:29:06.178265,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12063,case,2022-11-09 22:35:06.185992,2022-11-09 22:35:06.185992,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5962,case,2019-07-09 00:00:00,2020-09-27 00:00:00,,Sanzeno,Trentino-South Tyrol,Italy,Italy,Sanzeno,"{citizenship,cogovernance,research}","{deliberative,community,planning}","{facilitate_decisionmaking,propose,legislation}",{},,1,1,0
7105,case,2020-10-05 00:00:00,2020-11-21 00:00:00,,Sant Quirze del Vallès,Catalonia,Spain,Spain,Sant Quirze del Vallès,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,155}",,1,0,0
1079,case,2013-06-17 00:00:00,2020-03-10 00:00:00,,,,Tanzania,Tanzania,Unknown,{},"{community,longterm,planning}",{legislation},{},,1,1,0
5574,case,2018-12-12 22:11:40.225009,2019-12-10 15:34:44.571494,,,,,Unknown,Unknown,"{cogovernance,social}",{},{},{},,1,1,1
5970,case,2019-07-12 00:00:00,2022-02-07 04:24:53.595622,,Sydney,New South Wales,Australia,Australia,Sydney,{consultation},"{deliberative,public_meetings}","{facilitate,recruit,plan}","{635,155,5306,985}",,1,0,0
12265,case,2023-02-03 08:39:15.370467,2023-02-03 08:39:15.370467,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8383,case,2022-07-30 06:04:05.834062,2022-07-30 06:04:05.878889,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7100,case,2020-10-04 00:00:00,2021-04-01 00:00:00,,,Thuringia,Germany,Germany,Unknown,{consultation},"{deliberative,planning}","{facilitate,recruit,propose}","{560,154,160}",,1,0,0
8400,case,2022-08-05 00:00:00,2022-08-05 13:10:23.233683,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7099,case,2020-10-04 00:00:00,2020-11-13 00:00:00,,Wuppertal,North Rhine-Westphalia,Germany,Germany,Wuppertal,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,160,154,5309,162}",,1,0,0
13309,case,2024-06-06 16:20:55.051765,2024-06-06 22:53:43.007841,,,Northern Ireland,United Kingdom,United Kingdom,Unknown,"{cogovernance,leadership}",{},{},{4777},,1,0,0
7094,case,2020-10-04 00:00:00,2020-11-08 00:00:00,,Meiningen,Thuringia,Germany,Germany,Meiningen,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,160}",,1,0,0
7095,case,2020-10-04 00:00:00,2020-11-11 00:00:00,,Leverkusen,North Rhine-Westphalia,Germany,Germany,Leverkusen,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,160,154}",,1,0,0
12153,case,2022-12-07 22:43:46.056434,2022-12-07 22:43:46.056434,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6245,case,2019-11-03 00:00:00,2019-11-03 00:00:00,,Castlereagh,Northern Ireland,United Kingdom,United Kingdom,Castlereagh,{},{public},{manage},{146},,1,0,0
7077,case,2020-09-29 00:00:00,2020-10-10 00:00:00,,,,Uruguay,Uruguay,Unknown,{cogovernance},"{evaluation,planning}",{propose},{},,1,1,0
5565,case,2018-12-09 00:00:00,2020-01-19 00:00:00,,Ampasy,Toliara,Madagascar,Madagascar,Ampasy,{consultation},"{public,public_meetings}","{facilitate,manage}",{146},,1,0,0
6743,case,2020-07-18 00:00:00,2020-08-03 00:00:00,,Mitaka,Tokyo,Japan,Japan,Mitaka,{consultation},{deliberative},"{facilitate,recruit}",{560},,1,0,0
12058,case,2022-11-09 18:29:45.609532,2022-11-09 18:29:45.609532,,,,Colombia,Colombia,Unknown,{},{},{},{},,1,1,0
12798,case,2023-08-21 14:14:13.900668,2023-08-21 14:14:13.900668,,,,United States,United States,Unknown,{},{},{},{},,1,1,0
6602,case,2020-06-21 00:00:00,2020-06-24 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5416,case,2018-08-12 22:04:38.738934,2018-09-23 21:34:11.105656,"Winnipeg, MB, Canada",Winnipeg,,Canada,Canada,Winnipeg,{},{},{},{},,1,1,0
13371,case,2024-08-17 16:38:07.261037,2024-08-17 16:38:07.261037,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5556,case,2018-12-07 00:00:00,2020-01-19 00:00:00,,Cluj-Napoca,Cluj County,Romania,Romania,Cluj-Napoca,"{cogovernance,consultation}","{public,deliberative}","{manage,facilitate_decisionmaking}","{146,4313}",,1,0,0
7085,case,2020-09-30 00:00:00,2020-10-30 00:00:00,,,England,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},"{facilitate,recruit,propose}",{},7084.0,0,1,0
7080,case,2020-09-29 00:00:00,2020-12-09 00:00:00,,,,Brazil,Brazil,Unknown,{independent},"{research,evaluation}",{inform},{4328},,1,0,0
5552,case,2018-12-07 00:00:00,2019-12-09 12:35:50.792553,,,,Republic of North Macedonia,Republic of North Macedonia,Unknown,"{social,research,advocacy}",{},{},{},,1,1,0
7073,case,2020-09-29 00:00:00,2020-11-02 00:00:00,,Osnabrück,Lower Saxony,Germany,Germany,Osnabrück,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,160}",,1,0,0
5986,case,2019-08-02 00:00:00,2020-10-13 00:00:00,,Penalolen,Región Metropolitana,Chile,Chile,Penalolen,"{consultation,citizenship}",{},"{propose,inform}",{},,1,1,0
12273,case,,2023-02-03 20:03:36.382,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7159,case,2020-11-23 00:00:00,2020-11-27 00:00:00,,Curitiba,Paraná,Brasil,Brasil,Curitiba,{},{},{},{},,1,1,0
7071,case,2020-09-28 00:00:00,2020-11-02 00:00:00,,Munich,Bavaria,Germany,Germany,Munich,{consultation},"{deliberative,planning}","{facilitate,recruit,propose}","{560,154,160}",,1,0,0
6050,case,2019-09-02 00:00:00,2019-09-02 18:55:00.336827,,,,United States,United States,Unknown,{social},"{community,experiential}",{inform},{4951},,1,0,0
7069,case,2020-09-28 00:00:00,2020-11-02 00:00:00,,Weinheim,Baden-Württemberg,Germany,Germany,Weinheim,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,160,154}",,1,0,0
5548,case,2018-12-07 00:00:00,2019-06-02 16:35:05.345043,,,California,United States,United States,Unknown,"{research,leadership,civil}",{},{},{},,1,1,0
12064,case,2022-11-09 23:56:41.278551,2022-11-09 23:56:41.278551,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12584,case,2023-06-07 12:47:43.788893,2023-06-07 12:47:43.788893,,,,Kuwait,Kuwait,Unknown,{},{},{},{},,1,1,0
6784,case,2020-07-28 00:00:00,2020-08-03 00:00:00,,Schiedam,South Holland,Netherlands,Netherlands,Schiedam,{consultation},{deliberative},"{facilitate,recruit,collect}","{560,5086}",,1,0,0
5414,case,2018-08-05 00:00:00,2020-08-30 00:00:00,"Lo Espejo, Chile",Lo Espejo,,Chile,Chile,Lo Espejo,{},{},{},{},,1,1,0
5814,case,2019-06-03 00:00:00,2020-10-05 13:08:13.447367,,Bogotá,Bogota,Colombia,Colombia,Bogotá,"{social,coproduction}",{participatory},{inform},{4451},,1,0,0
12155,case,2022-12-15 16:11:50.088699,2022-12-15 16:11:50.088699,,,Eastern Cape,South Africa,South Africa,Unknown,"{citizenship,cogovernance,social}","{public,community,collaborative}","{legislation,collect,recruit}",{},,1,1,0
8398,case,2022-08-05 00:00:00,2022-08-05 13:12:06.815759,,,,United States,United States,Unknown,{},{},{},{},,1,1,0
7036,case,2020-09-27 00:00:00,2020-11-02 00:00:00,,Berlin,Berlin,Germany,Germany,Berlin,{consultation},{deliberative},"{facilitate,recruit,propose}","{560,154,160}",,1,0,0
2374,case,2014-03-30 00:00:00,2021-04-07 00:00:00,,,,Colombia,Colombia,Unknown,"{independent,social}",{community},{},{622},,1,0,0
12066,case,2022-11-10 14:05:59.151605,2022-11-10 14:05:59.151605,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8427,case,2022-08-15 00:00:00,2022-08-15 16:39:26.775476,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12203,case,2023-01-23 10:52:00.678172,2023-01-23 10:52:00.678172,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8401,case,2022-08-05 00:00:00,2022-08-05 13:08:26.707114,,,,United States,United States,Unknown,{},{},{},{},,1,1,0
12068,case,2022-11-10 14:10:05.143649,2022-11-10 14:10:05.143649,,Southampton,England,United Kingdom,United Kingdom,Southampton,{},{},{},{},,1,1,0
8402,case,2022-08-05 00:00:00,2022-08-05 13:06:44.347192,,,,United States,United States,Unknown,{},{},{},{},,1,1,0
5531,case,2018-11-29 00:00:00,2019-12-09 12:23:42.938218,,,,Cyprus,Cyprus,Unknown,"{leadership,social,civil}",{},{},{},,1,1,0
8404,case,2022-08-06 00:00:00,2022-08-06 14:33:07.403724,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6477,case,2020-04-24 00:00:00,2020-04-24 00:00:00,,,,Israel,Israel,Unknown,{protest},{protest},{},{4426},,1,0,0
5745,case,2019-04-08 00:00:00,2020-10-10 00:00:00,"Santa Fe, Provinz Santa Fe, Argentinien",,Santa Fe Province,Argentina,Argentina,"Santa Fe, Provinz Santa Fe, Argentinien",{consultation},{},{collect},{733},,1,0,0
12070,case,2022-11-10 14:13:12.437588,2022-11-10 14:13:12.437588,,Southampton,England,United Kingdom,United Kingdom,Southampton,"{direct,coproduction_form}",{},{},{},,1,1,0
8407,case,2022-08-08 00:00:00,2022-08-08 16:50:34.592651,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12207,case,,2023-01-23 10:59:09.463,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
4135,case,2014-08-14 00:00:00,2022-09-25 02:51:15.514638,European Union,,,,Unknown,European Union,{consultation},{deliberative},"{facilitate,facilitate_decisionmaking,propose}","{733,560}",,1,0,1
4165,case,2014-12-12 15:01:32,2018-12-02 08:13:35.809514,,,Baden-Württemberg,Germany,Germany,Unknown,{},{},{},{},,1,1,0
29,case,2010-04-16 10:18:35,2017-10-26 14:10:38,,Salford,,United Kingdom,United Kingdom,Salford,{},{},{},{},,1,1,0
12072,case,2022-11-10 14:20:07.919416,2022-11-10 14:20:07.919416,,Southampton,England,United Kingdom,United Kingdom,Southampton,"{direct,coproduction_form}","{direct,collaborative}",{},{},,1,1,0
12073,case,2022-11-10 14:22:20.375728,2022-11-10 14:22:20.375728,,Southampton,England,United Kingdom,United Kingdom,Southampton,"{direct,coproduction_form}","{direct,collaborative}",{manage},{},,1,1,0
7251,case,2022-10-13 16:49:27.492,2022-10-13 16:49:27.492,,Bruxelles,Bruxelles,Belgique,Belgique,Bruxelles,{consultation},{deliberative},"{recruit,facilitate,propose}",{},,1,1,0
6338,case,2019-12-20 00:00:00,2020-01-29 09:45:53.094181,,,,Venezuela,Venezuela,Unknown,{},"{deliberative,evaluation}","{facilitate,recruit,inform}",{4328},,1,0,0
12074,case,2022-11-10 14:23:07.332415,2022-11-10 14:23:07.332415,,Southampton,England,United Kingdom,United Kingdom,Southampton,"{direct,coproduction_form}","{direct,collaborative}",{manage},{},,1,1,0
12206,case,2023-01-23 10:57:28.056173,2023-01-23 10:57:28.056173,,Fissel,Thiès Region,Senegal,Senegal,Fissel,{citizenship},{},{},{},,1,1,0
4850,case,2017-03-25 09:25:08,2019-03-29 22:53:04.86315,,Montreal,Quebec,Canada,Canada,Montreal,{},{},{},{},,1,1,0
5763,case,2019-04-29 14:38:28.407463,2019-04-30 22:52:23.775479,"Buenos Aires, Argentina",Buenos Aires,,Argentina,Argentina,Buenos Aires,{},{},{},{},,1,1,0
7023,case,2020-09-27 00:00:00,2020-10-25 00:00:00,,Berlin,Berlin,Germany,Germany,Berlin,{consultation},"{deliberative,planning}","{facilitate,recruit,propose}","{560,160,154}",,1,0,0
8418,case,2022-08-11 00:00:00,2022-08-11 13:55:06.155937,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12424,case,2023-03-30 20:26:17.133996,2023-03-30 20:26:17.133996,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6604,case,2020-06-21 00:00:00,2020-06-21 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5757,case,2019-04-23 00:00:00,2020-10-10 00:00:00,Argentina,,,Argentina,Argentina,Argentina,{consultation},{informal},{},{733},,1,0,0
13169,case,2024-03-10 12:38:07.242438,2024-03-10 12:38:07.242438,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8194,case,2022-04-28 14:03:55.141608,2022-04-28 15:22:04.914596,,,,Ireland,Ireland,Unknown,{cogovernance},{deliberative},"{propose,facilitate,legislation}",{},,1,1,0
8171,case,2022-04-15 00:00:00,2022-05-12 17:57:07.020587,,Pointe à la Hache,Louisiana,United States,United States,Pointe à la Hache,"{advocacy,social}",{public_meetings},{},{},,1,1,0
7022,case,2020-09-27 00:00:00,2020-10-25 00:00:00,,,Baden-Württemberg,Germany,Germany,Unknown,{citizenship},"{deliberative,planning,community}","{facilitate,recruit}","{560,160,154}",,1,0,0
5712,case,2019-03-29 00:00:00,2021-01-14 00:00:00,UK,,,United Kingdom,United Kingdom,UK,"{consultation,social}","{deliberative,experiential}","{facilitate,collect,inform}",{5179},7234.0,0,0,0
12077,case,2022-11-10 14:25:01.700698,2022-11-10 14:25:01.700698,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
8433,case,2022-08-23 00:00:00,2022-08-23 15:54:45.581743,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
13166,case,,2024-03-07 10:33:22.631,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
6163,case,2019-10-18 18:32:24.63,2019-10-18 18:32:24.653066,,,California,United States,United States,Unknown,{},{},{},{},,1,1,0
6152,case,2019-10-18 00:00:00,2019-10-18 17:47:41.938704,,,,United States,United States,Unknown,{},{},{manage},{6096},,1,0,0
1383,case,2013-10-07 06:55:21,2019-04-04 23:25:29.503217,,Adur,West Sussex,United Kingdom,United Kingdom,Adur,{},{},{},{},,1,1,0
12431,case,2023-04-05 13:44:52.747041,2023-04-05 13:44:52.747041,,,,,Unknown,Unknown,,,{},{},,1,1,1
12078,case,2022-11-10 14:25:15.860977,2022-11-10 14:25:15.860977,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7020,case,2020-09-27 00:00:00,2020-10-25 00:00:00,,Brunswick,Lower Saxony,Germany,Germany,Brunswick,{},"{deliberative,planning}","{facilitate,recruit,plan}","{560,160,154}",,1,0,0
5749,case,2019-04-09 20:36:44.708641,2019-11-22 03:54:36.846197,"Massachusetts, USA",,,United States,United States,"Massachusetts, USA","{social,advocacy,leadership}",{},{},{},,1,1,0
12481,case,,2023-05-02 08:14:03.209,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
4365,case,2016-05-05 00:00:00,2019-11-30 00:00:00,Online,Madrid,,Spain,Spain,Madrid,{cogovernance},"{public,community}","{manage,facilitate_decisionmaking}","{146,4328}",,1,0,0
6088,case,2019-09-18 00:00:00,2021-04-08 00:00:00,,,,United Kingdom,United Kingdom,Unknown,{consultation},{deliberative},"{facilitate,propose,recruit}","{5507,4258,560,566}",,1,0,0
8436,case,2022-08-25 00:00:00,2022-08-25 16:49:55.118665,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
12260,case,2023-02-02 19:15:29.225575,2023-02-02 19:15:29.225575,,,Newfoundland and Labrador,Canada,Canada,Unknown,{},{},{},{},,1,1,0
4707,case,2016-12-22 21:01:41,2017-05-17 08:56:27,Office of the Secretary of State,Phoenix,Arizona,United States,United States,Phoenix,{},{},{},{},,1,1,0
12031,case,2022-11-08 18:09:18.023325,2022-11-08 18:09:18.023325,,Lausanne,Vaud,Switzerland,Switzerland,Lausanne,{},{},{},{},,1,1,0
12802,case,2023-08-23 01:45:30.032362,2023-08-23 01:45:30.032362,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5683,case,2019-03-27 00:00:00,2020-03-04 00:00:00,UK,,,United Kingdom,United Kingdom,UK,{consultation},{deliberative},"{facilitate,collect,inform}","{5179,565,733,4777,566}",,1,0,0
5755,case,2019-04-23 00:00:00,2020-10-10 00:00:00,"Chocó, Colombia",,Choco,Colombia,Colombia,"Chocó, Colombia",{civil},"{informal,collaborative}",{},{},,1,1,0
5950,case,2019-07-07 00:00:00,2019-07-07 17:57:52.656994,,Bologna,Emilia-Romagna,Italy,Italy,Bologna,"{cogovernance,coproduction,citizenship}","{community,planning,public}","{manage,legislation,propose}","{5079,146,4380,4766,5058}",,1,0,0
6622,case,2020-06-22 00:00:00,2020-06-22 00:00:00,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
7008,case,2020-09-22 00:00:00,2021-02-04 00:00:00,,,England,United Kingdom,United Kingdom,Unknown,{},{deliberative},{facilitate},{560},,1,0,0
12490,case,2023-05-02 08:15:44.654534,2023-05-02 08:15:44.654534,,,,,Unknown,Unknown,{},{},{},{},,1,1,1
5837,case,2019-06-10 00:00:00,2020-02-28 00:00:00,,Cape Town,Western Cape,South Africa,South Africa,Cape Town,"{research,independent,evaluation}","{participatory,research,evaluation}",{collect},"{5179,4777,6410,6411,457}",4356.0,0,0,0
4593,case,2016-09-29 09:25:39,2017-09-12 15:38:23,Mutoko Council,Mutoko,Mashonaland East,Zimbabwe,Zimbabwe,Mutoko,{},{},{},{},,1,1,0
141,case,2011-10-31 11:02:33,2017-06-16 15:04:19,,Mazara del Vallo,,Italy,Italy,Mazara del Vallo,{},{},{},{},,1,1,0
8190,case,2022-04-25 18:52:25.115389,2022-06-12 22:12:48.261847,,,,Jersey,Jersey,Unknown,{research},"{collaborative,deliberative}","{propose,facilitate,facilitate_decisionmaking}",{},220.0,0,1,0
6948,case,2020-09-10 00:00:00,2021-01-24 00:00:00,,,Nordrhein-Westfalen,Deutschland,Deutschland,Unknown,{consultation},"{deliberative,informal,informal_participation}","{facilitate,inform,propose}","{5507,1692}",,1,0,0
5813,case,2019-06-03 00:00:00,2019-06-06 15:01:35.691763,,Lisboa,Lisboa,Portugal,Portugal,Lisboa,"{cogovernance,direct,civil}","{collaborative,public,deliberative}","{manage,collect,propose}","{4328,733,4313}",,1,0,0
4699,case,2016-12-19 00:00:00,2021-05-18 00:00:00,"Calenzano, Carmignano and Poggio a Caiano",Florence,,Italy,Italy,Florence,{consultation},"{public_meetings,deliberative}","{facilitate,collect}","{4700,560}",5081.0,0,0,0
5696,case,2019-03-28 00:00:00,2020-03-31 00:00:00,UK,,,United Kingdom,United Kingdom,UK,{consultation},"{deliberative,collaborative}","{facilitate,inform,collect}","{5179,985}",,1,0,0
